UMAP_1,UMAP_2,leiden,patient_name,cell_type_scChat
-0.4724848,7.9789667,1,S2,T cells
-1.6459074,4.867751,1,S2,T cells
1.0019228,5.557286,1,S2,T cells
-0.91365033,4.5279694,1,S2,T cells
-3.977865,9.452129,4,S2,Endothelial cells
2.3060033,8.813945,6,S2,Epithelial cells
-3.8183281,7.2114644,4,S2,Endothelial cells
4.2143254,2.9561157,0,S2,Fibroblasts
8.023632,2.3669186,7,S2,Dendritic cells
8.939914,0.8975924,7,S2,Dendritic cells
-2.6429367,2.2341173,4,S2,Endothelial cells
-0.054686278,2.9644601,0,S2,Fibroblasts
-1.6509666,4.9278564,1,S2,T cells
3.6779044,3.9713342,0,S2,Fibroblasts
-1.9633247,5.6928577,1,S2,T cells
-5.4351234,5.059974,4,S2,Endothelial cells
-1.0629057,5.958417,1,S2,T cells
-3.658739,8.66543,4,S2,Endothelial cells
-0.66206664,1.7265767,4,S2,Endothelial cells
-2.343758,5.2290044,1,S2,T cells
-1.698734,5.336869,1,S2,T cells
-3.3248434,6.5598903,1,S2,T cells
-0.5196759,6.7991424,1,S2,T cells
-1.0721508,6.8983073,1,S2,T cells
10.807964,10.762303,2,S2,Myeloid cells
-4.9095206,5.8303833,4,S2,Endothelial cells
-3.7490935,3.7146497,4,S2,Endothelial cells
-3.7911246,3.5438302,4,S2,Endothelial cells
-0.14296503,4.294627,1,S2,T cells
7.0032253,8.976092,10,S2,Smooth muscle cells
-1.8669509,6.07902,1,S2,T cells
-1.6262133,6.9594684,1,S2,T cells
13.922537,2.0236268,11,S2,Pericytes
-4.772133,5.9279823,4,S2,Endothelial cells
17.866858,5.3487825,20,S2,Mesothelial cells
-2.1328645,5.449807,4,S2,Endothelial cells
-0.47113678,6.116066,1,S2,T cells
-1.666163,4.584588,1,S2,T cells
-1.2242794,4.143503,1,S2,T cells
8.607481,0.15091342,7,S2,Dendritic cells
5.039952,-4.728022,14,S2,Neutrophils
11.598187,13.114075,8,S2,Plasma cells
-1.0694052,5.8535094,1,S2,T cells
-1.468232,7.414019,1,S2,T cells
-0.07840691,4.5693083,1,S2,T cells
8.139618,4.6452947,7,S2,Dendritic cells
-1.7796528,6.5823674,1,S2,T cells
-3.8654127,5.759352,4,S2,Endothelial cells
-2.0374377,5.7924,1,S2,T cells
3.7167134,5.1927867,16,S2,Platelets
-1.874215,4.668175,1,S2,T cells
5.15352,9.967628,10,S2,Smooth muscle cells
-1.7072951,5.027427,1,S2,T cells
-2.0099716,5.175864,1,S2,T cells
0.26999924,5.9097185,1,S2,T cells
0.16670942,6.099699,1,S2,T cells
8.419585,3.2317772,7,S2,Dendritic cells
1.4938948,5.817116,1,S2,T cells
-2.1721728,6.0297794,1,S2,T cells
1.07532,5.6829014,1,S2,T cells
-2.0165567,7.773011,1,S2,T cells
-0.8679761,4.8890834,1,S2,T cells
-0.011843543,6.0485578,1,S2,T cells
8.455244,3.2596254,7,S2,Dendritic cells
-1.240851,5.2719154,1,S2,T cells
-1.6500462,5.5372453,1,S2,T cells
-3.720896,3.3820922,4,S2,Endothelial cells
7.197885,7.7382345,10,S2,Smooth muscle cells
-1.7562904,6.696223,1,S2,T cells
11.534123,11.860179,8,S2,Plasma cells
-3.9396598,8.085527,4,S2,Endothelial cells
-1.163342,6.2040367,1,S2,T cells
-2.9010732,5.439703,1,S2,T cells
-1.7481253,6.1568556,1,S2,T cells
-2.2086437,7.117543,1,S2,T cells
-1.3100998,6.694081,1,S2,T cells
-0.53366524,4.128013,1,S2,T cells
-4.2277684,3.715764,4,S2,Endothelial cells
-3.5186007,5.190596,4,S2,Endothelial cells
0.2667319,4.4719653,1,S2,T cells
-1.3952359,4.89583,1,S2,T cells
-1.3138046,5.3816853,1,S2,T cells
-2.9904978,7.0929165,1,S2,T cells
1.0065652,6.0781913,1,S2,T cells
-0.08482152,5.788427,1,S2,T cells
-2.600566,7.393034,1,S2,T cells
-4.1557674,5.2752047,4,S2,Endothelial cells
-0.6787581,5.664834,1,S2,T cells
-0.31064582,7.8290486,1,S2,T cells
-4.4194474,5.7095947,4,S2,Endothelial cells
-1.2705727,5.699554,1,S2,T cells
-0.29570034,6.7958727,1,S2,T cells
-1.6457341,6.542469,1,S2,T cells
9.891139,12.802674,17,S2,Basophils
-2.2896492,5.829438,1,S2,T cells
-1.2489331,4.843317,1,S2,T cells
-1.722498,5.5850368,1,S2,T cells
-0.28116092,7.971301,1,S2,T cells
4.6562934,5.786142,16,S2,Platelets
-1.4171077,7.7731037,1,S2,T cells
-3.3725927,4.974082,1,S2,T cells
-3.0731823,6.104654,1,S2,T cells
-4.3914313,5.127017,4,S2,Endothelial cells
-0.4765785,4.02778,1,S2,T cells
-1.4073757,5.643052,1,S2,T cells
2.5265682,14.3492365,18,S2,Progenitor cells
-3.654703,10.7772665,4,S2,Endothelial cells
-4.096876,9.888925,4,S2,Endothelial cells
-3.052409,5.8159566,1,S2,T cells
10.679617,11.965643,8,S2,Plasma cells
-0.6733321,6.5440717,1,S2,T cells
-0.43518415,4.345301,1,S2,T cells
-0.6532247,6.238939,1,S2,T cells
-2.9902983,4.474412,4,S2,Endothelial cells
-0.8141383,5.233173,1,S2,T cells
-0.2794843,4.087133,1,S2,T cells
-3.7574024,5.339511,4,S2,Endothelial cells
-4.3032713,7.1057467,4,S2,Endothelial cells
-1.2250751,5.508568,1,S2,T cells
-3.97359,3.2849085,4,S2,Endothelial cells
-2.335606,6.0585694,1,S2,T cells
-0.30554414,6.391727,1,S2,T cells
-4.3951488,6.0372124,4,S2,Endothelial cells
2.6146102,9.137252,6,S2,Epithelial cells
-3.5720372,3.3783128,4,S2,Endothelial cells
-3.3060367,4.2706046,4,S2,Endothelial cells
2.432552,2.5996416,0,S2,Fibroblasts
-0.33104274,4.0848436,1,S2,T cells
-0.44326237,7.0359626,1,S2,T cells
-0.55066365,4.373,1,S2,T cells
11.136134,12.229935,8,S2,Plasma cells
-4.698419,4.075476,4,S2,Endothelial cells
-1.451556,4.9799623,1,S2,T cells
10.743429,12.589921,8,S2,Plasma cells
-1.3745402,6.269081,1,S2,T cells
-4.489093,7.381609,4,S2,Endothelial cells
1.2815666,2.19603,0,S2,Fibroblasts
-3.9348981,7.3995275,4,S2,Endothelial cells
-0.14505938,6.079495,1,S2,T cells
2.2839956,1.344441,0,S2,Fibroblasts
4.7009277,-4.629112,14,S2,Neutrophils
-1.2873485,4.3467765,1,S2,T cells
7.308248,7.5966773,10,S2,Smooth muscle cells
3.5650258,7.7096615,6,S2,Epithelial cells
-1.3716921,6.5019484,1,S2,T cells
-1.0848064,5.6505437,1,S2,T cells
-4.124388,8.812252,4,S2,Endothelial cells
4.2395806,2.1883368,0,S2,Fibroblasts
-1.3316989,5.0882177,1,S2,T cells
6.334203,8.302335,10,S2,Smooth muscle cells
-3.4905024,5.2195415,1,S2,T cells
-1.5425853,5.3033905,1,S2,T cells
-3.6345577,4.668311,4,S2,Endothelial cells
1.7064725,1.5317332,0,S2,Fibroblasts
-4.399009,5.0267935,4,S2,Endothelial cells
-2.621263,6.3860297,1,S2,T cells
1.1837677,5.9186697,1,S2,T cells
-4.511266,4.155775,4,S2,Endothelial cells
-1.6278241,4.5406737,1,S2,T cells
-2.7994797,6.810366,1,S2,T cells
-4.5470195,4.488364,4,S2,Endothelial cells
0.9855537,4.029425,0,S2,Fibroblasts
6.780888,9.032852,10,S2,Smooth muscle cells
-4.5438204,5.0699444,4,S2,Endothelial cells
5.924839,1.6196002,0,S2,Fibroblasts
-0.92701167,7.562888,1,S2,T cells
-0.6254388,8.147853,1,S2,T cells
-0.023859372,6.642214,1,S2,T cells
0.66145396,5.1469684,1,S2,T cells
-1.6726586,4.966982,1,S2,T cells
5.4403367,6.5328755,6,S2,Epithelial cells
11.447895,13.15861,8,S2,Plasma cells
-2.0485985,4.6893935,1,S2,T cells
-2.2597198,7.4107046,1,S2,T cells
-0.76115155,6.6643133,1,S2,T cells
-0.62765115,6.878015,1,S2,T cells
9.343987,2.814225,7,S2,Dendritic cells
-0.86375105,5.118939,1,S2,T cells
-3.9124863,9.259099,4,S2,Endothelial cells
-1.1628455,5.108974,1,S2,T cells
-1.6148022,5.8553286,1,S2,T cells
-4.0519013,4.5961604,4,S2,Endothelial cells
5.4500337,-4.6683187,14,S2,Neutrophils
9.213793,3.0053308,7,S2,Dendritic cells
1.9327097,1.2460744,0,S2,Fibroblasts
-1.420585,7.243599,1,S2,T cells
-3.8673296,4.9663773,4,S2,Endothelial cells
-1.98337,7.2809987,1,S2,T cells
-1.8014451,5.5294766,1,S2,T cells
-1.3001552,8.142087,1,S2,T cells
-1.9191959,4.361407,1,S2,T cells
-2.1380281,6.866442,1,S2,T cells
-2.2662752,4.570326,1,S2,T cells
-3.1525664,7.253448,1,S2,T cells
-2.6944573,3.8695593,4,S2,Endothelial cells
12.144318,11.924671,8,S2,Plasma cells
-3.7819388,9.871859,4,S2,Endothelial cells
-2.0251415,7.4142923,1,S2,T cells
11.525017,9.826419,2,S2,Myeloid cells
0.5679828,7.005275,1,S2,T cells
-1.2540902,6.3724303,1,S2,T cells
-0.33346736,5.006681,1,S2,T cells
-2.3733227,5.0914803,1,S2,T cells
-2.8379807,4.3047256,4,S2,Endothelial cells
4.2397714,6.7190504,6,S2,Epithelial cells
-1.4485558,4.5787034,1,S2,T cells
6.8470063,8.12091,10,S2,Smooth muscle cells
-2.289349,6.9921694,1,S2,T cells
-1.0694208,6.36569,1,S2,T cells
11.862598,11.97639,8,S2,Plasma cells
-1.2373748,5.3280525,1,S2,T cells
-1.6836112,6.3904757,1,S2,T cells
10.450574,12.772279,17,S2,Basophils
-3.7368834,2.3296971,4,S2,Endothelial cells
-2.4071903,6.381181,1,S2,T cells
-3.856026,8.658964,4,S2,Endothelial cells
-0.14778568,4.9702506,1,S2,T cells
-1.6382848,4.726033,1,S2,T cells
-0.7756318,4.7183228,1,S2,T cells
-0.9535533,5.9732423,1,S2,T cells
-1.2200838,5.264728,1,S2,T cells
-4.3393817,3.44041,4,S2,Endothelial cells
-3.2086482,7.2404838,4,S2,Endothelial cells
-3.897101,9.030137,4,S2,Endothelial cells
-0.30934325,4.1540184,1,S2,T cells
-1.3177309,6.1020064,1,S2,T cells
5.1801486,2.9729195,0,S2,Fibroblasts
-4.784029,4.7535524,4,S2,Endothelial cells
-1.1530433,5.2916226,1,S2,T cells
1.9353472,1.7531458,0,S2,Fibroblasts
-0.42422798,6.4825563,1,S2,T cells
0.40816373,4.2006125,1,S2,T cells
-2.0930386,5.126071,1,S2,T cells
-2.62324,4.9625173,1,S2,T cells
9.199364,12.775077,17,S2,Basophils
-3.5567443,5.366476,1,S2,T cells
-0.97968394,6.6124363,1,S2,T cells
-0.9798516,8.192719,1,S2,T cells
-0.5511412,4.679832,1,S2,T cells
-3.7680562,3.7712574,4,S2,Endothelial cells
14.114301,2.760818,11,S2,Pericytes
-1.0993093,6.4945803,1,S2,T cells
5.613813,2.0964193,0,S2,Fibroblasts
-2.3451242,5.363962,1,S2,T cells
-0.86857975,3.9309433,1,S2,T cells
-2.716206,6.797453,1,S2,T cells
-2.6580026,6.606769,1,S2,T cells
-2.8958173,4.4336615,4,S2,Endothelial cells
-4.4376354,8.4366,4,S2,Endothelial cells
-0.6539029,7.8404818,1,S2,T cells
-2.9231207,7.0498705,1,S2,T cells
6.268051,10.34623,10,S2,Smooth muscle cells
-2.5607948,2.9372487,4,S2,Endothelial cells
12.20033,11.893367,8,S2,Plasma cells
-0.07334398,7.4640384,1,S2,T cells
-3.4327474,4.925129,4,S2,Endothelial cells
2.5953226,5.6247306,0,S2,Fibroblasts
0.09299474,4.489438,1,S2,T cells
9.009086,14.169971,17,S2,Basophils
-0.53061944,5.1137085,1,S2,T cells
-0.32010543,5.6183267,1,S2,T cells
-1.2706809,7.4158106,1,S2,T cells
8.5425825,0.11488309,7,S2,Dendritic cells
-1.967766,6.104522,1,S2,T cells
-3.5774112,2.4314868,4,S2,Endothelial cells
-3.1646137,6.96862,1,S2,T cells
-4.19263,8.564767,4,S2,Endothelial cells
15.142192,0.51254296,21,S2,Schwann cells
-2.4629438,6.7113733,1,S2,T cells
-4.5294943,6.822304,4,S2,Endothelial cells
-1.0567988,6.4801016,1,S2,T cells
5.105492,-4.191978,14,S2,Neutrophils
-3.5246508,9.147918,4,S2,Endothelial cells
8.530334,3.0747561,7,S2,Dendritic cells
-1.3444251,5.974052,1,S2,T cells
2.7468748,14.408772,18,S2,Progenitor cells
-1.2431008,3.9800084,1,S2,T cells
-3.041924,4.619251,4,S2,Endothelial cells
-0.9961234,6.5663686,1,S2,T cells
4.684878,2.1467297,0,S2,Fibroblasts
0.5726658,5.6943607,1,S2,T cells
-3.84227,8.686015,4,S2,Endothelial cells
1.159055,5.6374474,1,S2,T cells
-3.850571,5.3452497,4,S2,Endothelial cells
-1.5555831,5.063673,1,S2,T cells
-4.7504888,4.558682,4,S2,Endothelial cells
-4.3309894,9.138216,4,S2,Endothelial cells
-2.2310112,7.137642,1,S2,T cells
-3.6985862,9.586473,4,S2,Endothelial cells
-3.1623693,4.434426,1,S2,T cells
-4.185216,5.0435624,4,S2,Endothelial cells
-4.6401305,6.471031,4,S2,Endothelial cells
3.6915233,5.314174,6,S2,Epithelial cells
-3.3418856,5.1813316,1,S2,T cells
5.0598087,3.5383046,0,S2,Fibroblasts
2.0720217,8.000641,6,S2,Epithelial cells
-5.34469,5.643935,4,S2,Endothelial cells
5.407972,-4.7841535,14,S2,Neutrophils
11.087434,12.853159,8,S2,Plasma cells
-0.52983403,3.9162261,1,S2,T cells
8.100729,2.1959257,7,S2,Dendritic cells
-4.9131007,6.1076694,4,S2,Endothelial cells
-3.2780683,6.6268077,1,S2,T cells
-5.0253496,5.3744397,4,S2,Endothelial cells
-5.1153193,5.411377,4,S2,Endothelial cells
7.335165,7.616788,10,S2,Smooth muscle cells
-2.4387128,2.6283922,4,S2,Endothelial cells
-1.2732604,4.5966763,1,S2,T cells
-2.5832577,4.3220577,1,S2,T cells
-1.0517626,6.8014193,1,S2,T cells
-2.8352473,6.1425824,1,S2,T cells
10.783265,11.139796,2,S2,Myeloid cells
11.207124,13.055052,8,S2,Plasma cells
-1.4292041,5.0075855,1,S2,T cells
-0.08910113,6.1684456,1,S2,T cells
0.23027523,6.168191,1,S2,T cells
-1.7012703,5.244522,1,S2,T cells
0.45494747,5.0173254,1,S2,T cells
-2.657588,7.7335234,1,S2,T cells
-1.301559,7.219415,1,S2,T cells
14.540369,-1.5797385,21,S2,Schwann cells
9.306173,11.864036,17,S2,Basophils
-2.5680115,6.0725613,1,S2,T cells
-0.9886454,8.069021,1,S2,T cells
-1.487195,4.4123626,1,S2,T cells
2.4481711,4.558531,0,S2,Fibroblasts
-4.1571374,6.1076903,4,S2,Endothelial cells
-0.15860096,7.198275,1,S2,T cells
-4.0498533,8.907232,4,S2,Endothelial cells
-2.9249837,4.8268156,4,S2,Endothelial cells
1.1427542,1.5032936,0,S2,Fibroblasts
-3.062125,5.4183483,1,S2,T cells
-1.5053228,5.4128942,1,S2,T cells
-1.2006091,5.72578,1,S2,T cells
-3.859722,9.16671,4,S2,Endothelial cells
-3.2253253,3.9277442,4,S2,Endothelial cells
-2.7542224,4.402967,4,S2,Endothelial cells
-0.92714834,2.3406076,4,S2,Endothelial cells
-4.015498,4.9075203,4,S2,Endothelial cells
-0.685551,4.492306,1,S2,T cells
4.36725,1.7646418,0,S2,Fibroblasts
-1.9749233,5.509165,1,S2,T cells
-2.3802106,4.757923,1,S2,T cells
-1.6437342,6.0395417,1,S2,T cells
-1.1868104,7.1356063,1,S2,T cells
-3.497022,3.8744843,4,S2,Endothelial cells
5.4903245,-4.0291476,14,S2,Neutrophils
-0.214303,4.965342,1,S2,T cells
12.548053,15.279622,8,S2,Plasma cells
0.09187031,5.3864093,1,S2,T cells
-1.2678875,5.2653327,1,S2,T cells
-4.238674,8.13403,4,S2,Endothelial cells
-1.312244,5.3953843,1,S2,T cells
-1.9393883,5.444437,1,S2,T cells
-1.8556173,7.205299,1,S2,T cells
-0.38391712,4.425672,1,S2,T cells
-3.3679202,9.50314,4,S2,Endothelial cells
-3.5968704,3.5254793,4,S2,Endothelial cells
-1.8501006,4.9013515,1,S2,T cells
-2.9808586,4.6042995,1,S2,T cells
-4.5188003,6.7778134,4,S2,Endothelial cells
-5.35627,5.824275,4,S2,Endothelial cells
-4.5471177,7.8327904,4,S2,Endothelial cells
-4.2318244,8.932237,4,S2,Endothelial cells
-2.3787487,5.4686193,1,S2,T cells
-0.76608366,4.099578,1,S2,T cells
-0.8885457,4.315508,1,S2,T cells
5.5609837,-4.0815487,14,S2,Neutrophils
6.6613803,8.358839,10,S2,Smooth muscle cells
8.526411,0.14299309,7,S2,Dendritic cells
-0.2967921,3.9444604,1,S2,T cells
13.964976,2.530144,11,S2,Pericytes
6.0636945,8.688231,10,S2,Smooth muscle cells
11.245798,11.562327,8,S2,Plasma cells
-4.2474885,6.0327272,4,S2,Endothelial cells
-0.9872917,6.7003446,1,S2,T cells
1.3582062,5.4387283,1,S2,T cells
-1.3141315,5.3085885,1,S2,T cells
13.862976,2.6494493,11,S2,Pericytes
14.16589,3.3018377,11,S2,Pericytes
-1.1647363,6.666432,1,S2,T cells
-4.5609074,4.983665,4,S2,Endothelial cells
-1.7420143,5.729641,1,S2,T cells
-2.8859065,4.3191786,4,S2,Endothelial cells
-3.0469222,5.7370095,1,S2,T cells
5.28288,-5.062001,14,S2,Neutrophils
1.2533249,5.152676,1,S2,T cells
-4.809099,5.51991,4,S2,Endothelial cells
-2.529055,6.318615,1,S2,T cells
-1.945608,5.3398113,1,S2,T cells
-1.9443551,6.7657337,1,S2,T cells
-5.3785152,4.7115445,4,S2,Endothelial cells
9.673139,2.8373697,7,S2,Dendritic cells
-0.9368062,6.2784834,1,S2,T cells
-4.042352,5.3284955,4,S2,Endothelial cells
7.1220894,2.0310876,7,S2,Dendritic cells
-3.1774905,6.982535,1,S2,T cells
-1.2798929,6.951749,1,S2,T cells
-2.2458458,7.6636214,1,S2,T cells
-2.5927994,3.206687,4,S2,Endothelial cells
2.1009364,4.15906,0,S2,Fibroblasts
-4.9840794,6.5201383,4,S2,Endothelial cells
-0.041468564,4.2160754,1,S2,T cells
1.9204719,4.4829016,0,S2,Fibroblasts
-0.41407007,4.213038,1,S2,T cells
-0.66455376,6.2743382,1,S2,T cells
0.42640045,6.2407193,1,S2,T cells
-2.4099336,5.953432,1,S2,T cells
-2.7426422,7.3363957,1,S2,T cells
-2.8272328,4.5159035,1,S2,T cells
-2.0006201,5.746267,1,S2,T cells
-0.6345656,7.4855824,1,S2,T cells
-3.714034,6.1198654,4,S2,Endothelial cells
-3.2416997,5.101933,1,S2,T cells
4.0117445,1.5701116,0,S2,Fibroblasts
-3.536721,3.2752304,4,S2,Endothelial cells
1.9955846,8.483314,6,S2,Epithelial cells
-4.213809,9.513785,4,S2,Endothelial cells
-3.7350028,3.6167657,4,S2,Endothelial cells
10.047376,12.554194,17,S2,Basophils
-2.0571055,5.133271,1,S2,T cells
-0.9845117,6.781522,1,S2,T cells
-1.9702783,6.6544704,1,S2,T cells
-0.4178066,3.8496108,1,S2,T cells
-0.7534171,6.2142334,1,S2,T cells
-1.839812,6.1566215,1,S2,T cells
-1.5355328,6.092634,1,S2,T cells
-2.4336708,5.897055,1,S2,T cells
2.3541973,1.6984024,0,S2,Fibroblasts
-1.2956688,4.783833,1,S2,T cells
-3.863058,9.028237,4,S2,Endothelial cells
-2.5726602,4.253665,1,S2,T cells
0.97880965,4.2450953,0,S2,Fibroblasts
-2.6162198,5.3610487,1,S2,T cells
0.36782232,2.1636765,0,S2,Fibroblasts
3.2714388,-0.1551139,0,S2,Fibroblasts
-0.6240899,4.9413023,1,S2,T cells
1.3411961,5.409125,0,S2,Fibroblasts
-1.2644633,4.816297,1,S2,T cells
-1.5814958,4.8925076,1,S2,T cells
-3.2315297,5.544354,1,S2,T cells
-0.009383088,4.2794075,1,S2,T cells
12.181063,-2.7528355,3,S2,B cells
-2.4644303,6.1842093,1,S2,T cells
-1.3922267,5.2824802,1,S2,T cells
-1.8324884,5.39035,1,S2,T cells
-4.6773133,6.199249,4,S2,Endothelial cells
-4.133887,6.2571735,4,S2,Endothelial cells
5.9287467,-4.5832286,14,S2,Neutrophils
-3.0441883,5.996639,1,S2,T cells
4.0149074,1.2072428,0,S2,Fibroblasts
8.706054,13.898233,17,S2,Basophils
-4.130739,7.221312,4,S2,Endothelial cells
6.807182,9.911652,10,S2,Smooth muscle cells
-1.260434,6.602724,1,S2,T cells
-2.0233665,4.9720674,1,S2,T cells
-2.4011402,4.3185854,1,S2,T cells
-2.400318,7.274222,1,S2,T cells
-3.937058,5.9622016,4,S2,Endothelial cells
-3.5521016,3.9665751,4,S2,Endothelial cells
-1.5313495,6.747134,1,S2,T cells
-0.31755218,5.6687326,1,S2,T cells
-4.7115607,7.6981144,4,S2,Endothelial cells
-2.9608576,2.1272027,4,S2,Endothelial cells
-3.9888837,9.648428,4,S2,Endothelial cells
-2.4328744,5.6043086,1,S2,T cells
5.0384045,-4.7539945,14,S2,Neutrophils
-0.12513724,4.0476503,1,S2,T cells
0.13419066,4.9503517,1,S2,T cells
-3.227589,4.205001,1,S2,T cells
4.5866284,-4.647723,14,S2,Neutrophils
4.253432,5.647373,6,S2,Epithelial cells
-1.644076,5.9574265,1,S2,T cells
0.9959024,2.5437448,0,S2,Fibroblasts
-2.6002605,2.7939458,4,S2,Endothelial cells
-3.7966325,9.940355,4,S2,Endothelial cells
-1.8423872,5.128307,1,S2,T cells
12.237621,14.654052,8,S2,Plasma cells
-5.0609126,6.1458187,4,S2,Endothelial cells
-4.255145,7.6130676,4,S2,Endothelial cells
-4.090167,4.47593,4,S2,Endothelial cells
4.131878,1.5977918,0,S2,Fibroblasts
-1.1034007,5.4549136,1,S2,T cells
-2.717006,5.957204,1,S2,T cells
-3.3275366,7.563314,4,S2,Endothelial cells
-3.1278222,5.8744545,1,S2,T cells
-1.2418096,3.9462798,1,S2,T cells
-1.294495,7.010747,1,S2,T cells
-3.5439274,3.3807652,4,S2,Endothelial cells
-3.1201212,5.9072,1,S2,T cells
-0.39270478,4.0267134,1,S2,T cells
-4.584564,4.418438,4,S2,Endothelial cells
-1.263521,7.111172,1,S2,T cells
5.487159,-4.8094025,14,S2,Neutrophils
-0.05361789,6.8428016,1,S2,T cells
-0.17303692,5.3321567,1,S2,T cells
-3.748375,3.6300251,4,S2,Endothelial cells
-2.9719577,1.5876747,4,S2,Endothelial cells
-2.8475971,4.431964,1,S2,T cells
-5.3128304,4.514279,4,S2,Endothelial cells
-3.2921684,5.244246,4,S2,Endothelial cells
-3.7824965,9.070756,4,S2,Endothelial cells
-1.0722721,4.217451,1,S2,T cells
5.3949904,-4.1029654,14,S2,Neutrophils
-0.7636682,7.307298,1,S2,T cells
8.789065,14.023301,17,S2,Basophils
-1.5241001,5.1301184,1,S2,T cells
-1.3038667,5.8155866,1,S2,T cells
-4.6333137,6.2156773,4,S2,Endothelial cells
-4.2359467,7.717526,4,S2,Endothelial cells
14.017407,2.3570545,11,S2,Pericytes
3.2945797,1.8416045,0,S2,Fibroblasts
-1.0284841,6.350622,1,S2,T cells
-0.27894205,4.203703,1,S2,T cells
-3.5911777,7.412274,4,S2,Endothelial cells
-4.395177,5.796237,4,S2,Endothelial cells
-3.493691,4.3702526,1,S2,T cells
9.299454,3.2160153,7,S2,Dendritic cells
-1.4909627,6.1602306,1,S2,T cells
-0.66830605,5.0714927,1,S2,T cells
-4.6733727,6.871722,4,S2,Endothelial cells
-1.9839203,5.2571135,1,S2,T cells
-1.3049934,5.9481883,1,S2,T cells
9.149358,12.832211,17,S2,Basophils
-0.43599215,4.2216125,1,S2,T cells
-0.18791121,4.3425193,1,S2,T cells
-3.2327182,5.7253103,1,S2,T cells
-4.443683,6.4859304,4,S2,Endothelial cells
-3.9446733,4.8999186,4,S2,Endothelial cells
-0.58747447,6.071556,1,S2,T cells
-4.9505963,5.782356,4,S2,Endothelial cells
-3.5165806,6.141024,4,S2,Endothelial cells
-1.234611,5.618777,1,S2,T cells
-3.2595546,7.7010045,4,S2,Endothelial cells
-3.2740405,4.7401156,4,S2,Endothelial cells
-4.553652,5.87047,4,S2,Endothelial cells
-4.963025,5.1908956,4,S2,Endothelial cells
-1.2652528,5.148231,1,S2,T cells
0.3270396,4.404299,1,S2,T cells
-2.3483279,6.6258636,1,S2,T cells
9.056998,14.21855,17,S2,Basophils
-0.65430963,8.259996,1,S2,T cells
4.4300833,5.942157,6,S2,Epithelial cells
-1.5635031,4.6793046,1,S2,T cells
-2.349197,5.163655,1,S2,T cells
-1.9944803,5.3211412,1,S2,T cells
-5.0933747,5.453467,4,S2,Endothelial cells
9.241782,12.776992,17,S2,Basophils
-1.8807596,6.263821,1,S2,T cells
-1.0735812,4.480932,1,S2,T cells
0.3750837,7.5535154,1,S2,T cells
-1.3489912,5.4408016,1,S2,T cells
-4.425296,3.3194168,4,S2,Endothelial cells
0.041692074,4.600442,1,S2,T cells
-4.484032,5.708617,4,S2,Endothelial cells
5.6217885,2.342574,0,S2,Fibroblasts
-3.385204,5.5141063,1,S2,T cells
-3.8218877,6.062185,4,S2,Endothelial cells
-5.1167207,4.102941,4,S2,Endothelial cells
1.3842322,3.0258398,0,S2,Fibroblasts
10.168928,12.440113,17,S2,Basophils
-1.9188973,6.1588492,1,S2,T cells
-1.0264088,4.7482657,1,S2,T cells
-3.9755614,7.057456,4,S2,Endothelial cells
3.976291,3.6719189,0,S2,Fibroblasts
-0.19445068,5.680432,1,S2,T cells
-3.7096689,9.680195,4,S2,Endothelial cells
-0.6888174,6.1496286,1,S2,T cells
-3.7196677,3.0538058,4,S2,Endothelial cells
-4.5449963,8.706576,4,S2,Endothelial cells
-2.1620462,6.0279236,1,S2,T cells
-0.50649834,5.5082483,1,S2,T cells
-0.7226413,4.125976,1,S2,T cells
-2.9839408,5.2004375,1,S2,T cells
-1.0436326,4.855833,1,S2,T cells
13.001813,14.285082,8,S2,Plasma cells
0.034885872,6.9384656,1,S2,T cells
0.42267174,6.519663,1,S2,T cells
-3.6341066,4.2844343,4,S2,Endothelial cells
7.25435,7.5971966,10,S2,Smooth muscle cells
-1.6650486,5.448396,1,S2,T cells
-1.7446022,5.482509,1,S2,T cells
-4.20655,7.5768437,4,S2,Endothelial cells
-1.6965418,5.2090697,1,S2,T cells
-0.6519617,7.9390182,1,S2,T cells
12.331311,11.166298,9,S2,Mast cells
-2.2272668,4.8802814,1,S2,T cells
-1.1320813,4.2157702,1,S2,T cells
-1.1815485,5.415682,1,S2,T cells
1.1559471,4.658053,0,S2,Fibroblasts
-0.39677998,8.034482,1,S2,T cells
-0.7221115,4.4333115,1,S2,T cells
-4.551556,9.40336,4,S2,Endothelial cells
-0.21962264,4.6513796,1,S2,T cells
-2.093201,5.652213,1,S2,T cells
-4.524602,4.1060925,4,S2,Endothelial cells
12.457178,7.7850924,2,S2,Myeloid cells
-3.0211895,3.1365037,4,S2,Endothelial cells
-0.69156975,6.328679,1,S2,T cells
-4.491431,4.7133617,4,S2,Endothelial cells
-0.83894074,3.9865565,1,S2,T cells
-2.7627342,5.23754,4,S2,Endothelial cells
